	cmd	descr	duration	enclaved	operation	program	size	time
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.2e-05	False		factorial	10.0	2021-08-21 12:26:05.857895
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	2.6e-05	False		factorial	11.0	2021-08-21 12:26:05.860081
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	2.9e-05	False		factorial	12.0	2021-08-21 12:26:05.862306
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3.1e-05	False		factorial	13.0	2021-08-21 12:26:05.864581
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	3.3e-05	False		factorial	14.0	2021-08-21 12:26:05.866883
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	3.4e-05	False		factorial	15.0	2021-08-21 12:26:05.869150
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	3.5e-05	False		factorial	16.0	2021-08-21 12:26:05.871463
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	4e-05	False		factorial	17.0	2021-08-21 12:26:05.873773
17	['target/release/factorial', '18']	Time from before all recursive calls to after them	4.1e-05	False		factorial	18.0	2021-08-21 12:26:05.876119
18	['target/release/factorial', '19']	Time from before all recursive calls to after them	4.3e-05	False		factorial	19.0	2021-08-21 12:26:05.878551
19	['target/release/factorial', '20']	Time from before all recursive calls to after them	5.5e-05	False		factorial	20.0	2021-08-21 12:26:05.880925
0	['build/factorial', '1']	Time from before all recursive calls to after them	2e-06	True		factorial	1.0	2021-08-21 12:26:05.888988
1	['build/factorial', '2']	Time from before all recursive calls to after them	0.01006	True		factorial	2.0	2021-08-21 12:26:05.969206
2	['build/factorial', '3']	Time from before all recursive calls to after them	0.014981	True		factorial	3.0	2021-08-21 12:26:06.149252
3	['build/factorial', '4']	Time from before all recursive calls to after them	0.019925	True		factorial	4.0	2021-08-21 12:26:06.377244
4	['build/factorial', '5']	Time from before all recursive calls to after them	0.024944	True		factorial	5.0	2021-08-21 12:26:06.657225
5	['build/factorial', '6']	Time from before all recursive calls to after them	0.02989	True		factorial	6.0	2021-08-21 12:26:06.985262
6	['build/factorial', '7']	Time from before all recursive calls to after them	0.034962	True		factorial	7.0	2021-08-21 12:26:07.365216
7	['build/factorial', '8']	Time from before all recursive calls to after them	0.03988	True		factorial	8.0	2021-08-21 12:26:07.793207
8	['build/factorial', '9']	Time from before all recursive calls to after them	0.045101	True		factorial	9.0	2021-08-21 12:26:08.273229
9	['build/factorial', '10']	Time from before all recursive calls to after them	0.049645	True		factorial	10.0	2021-08-21 12:26:08.805208
10	['build/factorial', '11']	Time from before all recursive calls to after them	0.054822	True		factorial	11.0	2021-08-21 12:26:09.381241
11	['build/factorial', '12']	Time from before all recursive calls to after them	0.059941	True		factorial	12.0	2021-08-21 12:26:10.009235
12	['build/factorial', '13']	Time from before all recursive calls to after them	0.064528	True		factorial	13.0	2021-08-21 12:26:10.689180
13	['build/factorial', '14']	Time from before all recursive calls to after them	0.069769	True		factorial	14.0	2021-08-21 12:26:11.413250
14	['build/factorial', '15']	Time from before all recursive calls to after them	0.074458	True		factorial	15.0	2021-08-21 12:26:12.189235
15	['build/factorial', '16']	Time from before all recursive calls to after them	0.079639	True		factorial	16.0	2021-08-21 12:26:13.013234
16	['build/factorial', '17']	Time from before all recursive calls to after them	0.084387	True		factorial	17.0	2021-08-21 12:26:13.889207
17	['build/factorial', '18']	Time from before all recursive calls to after them	0.089443	True		factorial	18.0	2021-08-21 12:26:14.813248
18	['build/factorial', '19']	Time from before all recursive calls to after them	0.094276	True		factorial	19.0	2021-08-21 12:26:15.789258
19	['build/factorial', '20']	Time from before all recursive calls to after them	0.099281	True		factorial	20.0	2021-08-21 12:26:16.813232
0	['target/release/factorial', '1']	Time from before all recursive calls to after them	2e-06	False		factorial	1.0	2021-08-21 12:26:17.890879
1	['target/release/factorial', '2']	Time from before all recursive calls to after them	4e-06	False		factorial	2.0	2021-08-21 12:26:17.893190
2	['target/release/factorial', '3']	Time from before all recursive calls to after them	5e-06	False		factorial	3.0	2021-08-21 12:26:17.895201
3	['target/release/factorial', '4']	Time from before all recursive calls to after them	7e-06	False		factorial	4.0	2021-08-21 12:26:17.897231
4	['target/release/factorial', '5']	Time from before all recursive calls to after them	1e-05	False		factorial	5.0	2021-08-21 12:26:17.899245
5	['target/release/factorial', '6']	Time from before all recursive calls to after them	1.1e-05	False		factorial	6.0	2021-08-21 12:26:17.901506
6	['target/release/factorial', '7']	Time from before all recursive calls to after them	1.5e-05	False		factorial	7.0	2021-08-21 12:26:17.903603
7	['target/release/factorial', '8']	Time from before all recursive calls to after them	1.7e-05	False		factorial	8.0	2021-08-21 12:26:17.905919
8	['target/release/factorial', '9']	Time from before all recursive calls to after them	1.9e-05	False		factorial	9.0	2021-08-21 12:26:17.908231
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.4e-05	False		factorial	10.0	2021-08-21 12:26:17.910627
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	2.9e-05	False		factorial	11.0	2021-08-21 12:26:17.913026
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	3.2e-05	False		factorial	12.0	2021-08-21 12:26:17.915511
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3.4e-05	False		factorial	13.0	2021-08-21 12:26:17.918036
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	3.7e-05	False		factorial	14.0	2021-08-21 12:26:17.920552
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	4e-05	False		factorial	15.0	2021-08-21 12:26:17.923080
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	4e-05	False		factorial	16.0	2021-08-21 12:26:17.925645
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	4.5e-05	False		factorial	17.0	2021-08-21 12:26:17.928243
17	['target/release/factorial', '18']	Time from before all recursive calls to after them	4.6e-05	False		factorial	18.0	2021-08-21 12:26:17.930881
18	['target/release/factorial', '19']	Time from before all recursive calls to after them	5e-05	False		factorial	19.0	2021-08-21 12:26:17.933511
19	['target/release/factorial', '20']	Time from before all recursive calls to after them	6.2e-05	False		factorial	20.0	2021-08-21 12:26:17.936204
0	['build/factorial', '1']	Time from before all recursive calls to after them	2e-06	True		factorial	1.0	2021-08-21 12:26:17.945163
1	['build/factorial', '2']	Time from before all recursive calls to after them	0.010084	True		factorial	2.0	2021-08-21 12:26:18.025201
2	['build/factorial', '3']	Time from before all recursive calls to after them	0.015014	True		factorial	3.0	2021-08-21 12:26:18.205212
3	['build/factorial', '4']	Time from before all recursive calls to after them	0.02002	True		factorial	4.0	2021-08-21 12:26:18.433255
4	['build/factorial', '5']	Time from before all recursive calls to after them	0.025036	True		factorial	5.0	2021-08-21 12:26:18.713214
5	['build/factorial', '6']	Time from before all recursive calls to after them	0.02971	True		factorial	6.0	2021-08-21 12:26:19.045264
6	['build/factorial', '7']	Time from before all recursive calls to after them	0.03492	True		factorial	7.0	2021-08-21 12:26:19.421235
7	['build/factorial', '8']	Time from before all recursive calls to after them	0.039532	True		factorial	8.0	2021-08-21 12:26:19.849247
8	['build/factorial', '9']	Time from before all recursive calls to after them	0.04485	True		factorial	9.0	2021-08-21 12:26:20.325209
9	['build/factorial', '10']	Time from before all recursive calls to after them	0.04953	True		factorial	10.0	2021-08-21 12:26:20.853260
10	['build/factorial', '11']	Time from before all recursive calls to after them	0.054721	True		factorial	11.0	2021-08-21 12:26:21.429220
11	['build/factorial', '12']	Time from before all recursive calls to after them	0.059408	True		factorial	12.0	2021-08-21 12:26:22.057262
12	['build/factorial', '13']	Time from before all recursive calls to after them	0.064682	True		factorial	13.0	2021-08-21 12:26:22.729203
13	['build/factorial', '14']	Time from before all recursive calls to after them	0.069191	True		factorial	14.0	2021-08-21 12:26:23.457230
14	['build/factorial', '15']	Time from before all recursive calls to after them	0.074553	True		factorial	15.0	2021-08-21 12:26:24.229220
15	['build/factorial', '16']	Time from before all recursive calls to after them	0.079148	True		factorial	16.0	2021-08-21 12:26:25.053247
16	['build/factorial', '17']	Time from before all recursive calls to after them	0.084614	True		factorial	17.0	2021-08-21 12:26:25.925212
17	['build/factorial', '18']	Time from before all recursive calls to after them	0.089041	True		factorial	18.0	2021-08-21 12:26:26.849258
18	['build/factorial', '19']	Time from before all recursive calls to after them	0.094816	True		factorial	19.0	2021-08-21 12:26:27.821228
19	['build/factorial', '20']	Time from before all recursive calls to after them	0.099397	True		factorial	20.0	2021-08-21 12:26:28.849218
0	['target/release/factorial', '1']	Time from before all recursive calls to after them	2e-06	False		factorial	1.0	2021-08-21 12:26:29.926807
1	['target/release/factorial', '2']	Time from before all recursive calls to after them	3e-06	False		factorial	2.0	2021-08-21 12:26:29.929124
2	['target/release/factorial', '3']	Time from before all recursive calls to after them	5e-06	False		factorial	3.0	2021-08-21 12:26:29.931139
3	['target/release/factorial', '4']	Time from before all recursive calls to after them	7e-06	False		factorial	4.0	2021-08-21 12:26:29.933200
4	['target/release/factorial', '5']	Time from before all recursive calls to after them	1e-05	False		factorial	5.0	2021-08-21 12:26:29.935238
5	['target/release/factorial', '6']	Time from before all recursive calls to after them	1.1e-05	False		factorial	6.0	2021-08-21 12:26:29.937295
6	['target/release/factorial', '7']	Time from before all recursive calls to after them	1.3e-05	False		factorial	7.0	2021-08-21 12:26:29.939364
7	['target/release/factorial', '8']	Time from before all recursive calls to after them	1.5e-05	False		factorial	8.0	2021-08-21 12:26:29.941454
8	['target/release/factorial', '9']	Time from before all recursive calls to after them	1.7e-05	False		factorial	9.0	2021-08-21 12:26:29.943549
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.2e-05	False		factorial	10.0	2021-08-21 12:26:29.945693
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	2.6e-05	False		factorial	11.0	2021-08-21 12:26:29.947971
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	2.8e-05	False		factorial	12.0	2021-08-21 12:26:29.950189
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3.1e-05	False		factorial	13.0	2021-08-21 12:26:29.952439
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	3.3e-05	False		factorial	14.0	2021-08-21 12:26:29.954711
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	3.6e-05	False		factorial	15.0	2021-08-21 12:26:29.956991
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	3.6e-05	False		factorial	16.0	2021-08-21 12:26:29.959280
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	3.9e-05	False		factorial	17.0	2021-08-21 12:26:29.961605
17	['target/release/factorial', '18']	Time from before all recursive calls to after them	4e-05	False		factorial	18.0	2021-08-21 12:26:29.963939
